V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,Amount,Class
-5.136894243035339,1.17719276479944,2.5296538741372503,-0.7150982471178566,1.606723204503914,3.3969049432612906,-1.6528329177706873,-4.009680295457478,-0.7723331021384109,-1.0253172257887428,-5.9106683347705,-2.9351225631383695,2.775672380744784,1.3218448949549724,4.082201893275284,1.4151504648487696,3.515733887441632,-0.058767567977805246,2.855384883098835,-3.2978902877511724,-2.40167919950653,-2.102013662388603,-5.117877415101249,5.698449507378831,-0.873416018113981,-3.2464440925197717,2.30472147238215,2.095037150648011,-4.47500494561428,-1.3755018723117787,0.04615921471917365,0
-3.9116950353628948,2.5109599662809616,0.7893322736781263,-1.304615689095103,-3.3205178121784726,2.378142597375334,3.8506083312035155,-0.882482877217488,0.6832632449849336,-1.6070163146835363,16.339525506265158,2.596019925603801,4.351406937943433,-9.511545121379672,4.216352606701168,5.523116814794126,1.3892944422234925,2.4503256802945037,2.120184319947858,0.11974973309826442,4.305033969119004,1.4276979392084967,-3.590126339122488,3.2486313231898354,-2.2535942777985367,-2.3034026622946895,-3.550817842398909,-0.548597464484794,-4.091044246571622,-1.280467236044343,-1.0319636670368646,0
-2.8902139627637844,3.920709963256801,6.012454515841253,-6.049844649616164,18.594065534669024,-1.4889056175473154,-4.786641059677541,2.823116151349918,-3.299134468779994,0.49479684541067376,-2.0068707873161507,-1.394109020124638,2.193190238123619,10.194111531781067,0.9487862513365279,-2.1063187309025055,-3.2810225452497295,1.4277537980100956,1.8475571862849305,-13.954850809205979,-4.067497098297295,-2.9200667243549754,0.677870357146014,-2.375172236890686,5.739860848094012,-1.4923247251171246,1.2193052848971273,-7.905329291751786,-3.5391137783984954,-0.34822034018887155,-0.9376810582634881,0
-0.8667965302502139,1.9331130355412014,1.1306878018531294,0.4874416279278466,-2.725589012773427,-0.4462275492382245,0.4914284046352429,0.6645296522123283,-1.8567552183484133,0.27280619274759754,-0.4960494841620853,-0.3581221651714761,-0.9802042211449786,12.285134388363732,4.545389695406243,3.1807616564960677,15.08300978166096,3.271147975312128,-3.5597859653087793,-13.847650014268957,-4.352658410818809,-4.853286333055633,4.653962677914973,-0.6390037787682996,2.99367379397649,0.348842001184142,-3.808688264445718,0.5623478055649116,-2.79136179990837,-1.9525146620612506,-0.3562299564117625,0
-0.258988023938298,2.3905849607220837,1.8923307966583713,-1.018862884246203,-0.5963135741581905,2.5900109928697344,-3.3017862519362753,4.273534585836477,2.0365670374968614,1.9180687138923667,-4.890089596433225,-2.4361664498685816,1.2194766813682445,8.554994230144217,1.3428470766949534,-0.8682963120904026,6.656206658600482,-0.08609119789051567,3.261785053464928,-7.642013954828121,1.9801777294482759,-0.5460366476828438,3.259386954124065,1.751037376413607,8.069413178432526,-0.5931579056780807,1.4379809741291891,-3.8745421082944276,-1.1065101052087074,-3.0191922987800233,-0.58155788878527,0
-4.0441814963158755,-0.22808637657394826,3.259778623974624,2.358442588705194,-1.932422982094183,-0.9690909106047378,-2.244108310817966,1.1333872945502463,-2.289421658610603,-1.2373132731604841,-1.156962772267209,-1.2591200745802225,-0.5244265833153954,-0.16587837868544542,0.4415495604071269,1.4326568909354511,14.71396781424189,2.4103106710319446,-0.4147149155306908,-9.705542770436075,-0.027464764657494034,0.29958491761686634,1.1686291660292074,-5.1767414538180185,1.5855506763196199,5.629457939177381,-5.012637704324363,2.3766988607213184,0.714268637407472,-2.143863420677123,0.08217167005966756,0
-2.858606073868244,1.4490806939037253,-0.24040390897061292,5.29388657119701,12.151155846122565,-2.59086023096733,-3.613168833658852,-1.3748442682721949,-0.5784638225051174,0.5631995790368725,-10.72782730742447,-2.7247874080938703,1.4017031660366452,-0.9895340158666044,0.2857407567651572,-4.946677457613054,8.619615024072361,5.718721391538158,-4.505808211656672,5.644459681050174,4.431590837170681,-2.861671048515235,-0.29513137158650915,-1.0546217510381997,-0.5784167833890104,-0.9006674697704397,1.0455623117499184,0.559581482892747,-0.6111289751782681,-4.27146583879173,-0.5290397247470496,0
-0.771649975032363,0.1398841777570976,-1.025049969385457,-3.6101074537844546,-4.383920507249296,1.019937078119864,1.1761198489834956,-4.833475693464183,1.1294630354422657,5.856013721178654,1.0450856824798893,-1.3056114132096577,1.459045705139898,-11.258939944908956,-2.7690422395257484,1.3757909621512883,-10.634140595324457,-3.1487725746852258,0.9696029081968478,1.622282465737349,-0.4242680945944919,2.7735760409636043,0.05944078574812972,-0.3462985326021826,3.718317584595133,1.0930027346790332,-0.6554427978908597,-2.2521123099172504,2.2795481560137403,0.5281351334797002,-0.7813769986259275,0
-0.9657929154212084,4.690944532956659,0.41277391061004015,0.3646304533833713,-3.384792215393599,-1.4871284254801906,0.5950643690399452,4.754036298630971,-4.8279935415762045,-3.0152960677104943,-4.700159709230812,2.9751521180464993,-6.2831914436004,4.765573833520455,-1.476332383772754,-1.3022061243336636,15.006254108595005,-1.0196555106839786,-3.6326995125365764,-10.168944098528105,2.0534456866220023,-0.5156334772255291,3.1779390436071075,-4.03511281002805,-0.3420702838577234,-3.1513950389413994,2.4851116996787486,5.160882185409522,0.7039714338986944,-5.738163150150792,0.658120869012151,0
2.691111966490638,-1.7583163425040378,-1.9506669781155543,-4.090249397771376,-6.149051252049013,-0.3895905229993908,-3.7155148283504253,2.6292838539635968,-0.3765346986412671,1.3162907603894263,-4.319394159435386,-0.7693205909938693,1.6263487442469038,11.49303562460621,2.0708908803256403,-1.5504422709821968,3.97555372480091,-2.3407220746223913,2.8079970788404705,-3.028216385375515,-1.2850767242736933,0.3679692868508751,2.3574300591610946,4.0097082158943484,3.4485749888331867,0.21776549435651082,4.175240439736441,2.4717199880253866,1.454869068952448,0.6895251418134509,-0.18792174499403733,0
-0.30401929763277924,2.4894513994154854,-4.101074406170186,-0.2136935170377432,1.162665005111512,1.4298139251674689,-2.191254536553359,0.23760354417269203,3.097360371214527,1.4437598360292032,4.173967746285428,-3.8239720684661833,0.7622202816598107,-3.5439463931188246,-0.5167879966739981,-2.4937815157758845,-0.7914539152242983,2.402819992189964,3.5011827408651115,2.4356980105580965,5.628947468013055,5.3446391270457765,4.388878730372078,0.1745409839131612,4.1717846640175935,-4.781325807179584,1.963679483154637,-3.112690965284015,1.1924192686388266,-1.3266837465098842,-0.04112097218244026,0
2.02384813898217,-2.617932407720194,-3.7703159883634143,2.112513032586811,-26.64423707711738,-0.13965845964245072,-1.1674612659786305,3.801784871027399,-3.404394137165662,-2.398471948385043,3.0580636785262776,3.057519351633621,-3.4287389671639463,6.266254198003834,-2.0836344095943486,9.147846701848291,6.093088910038111,-4.758404560378163,6.797024921645945,-10.129893878959095,-1.203433791720134,-0.5695349294199492,3.5099077899340143,-1.3033645949214627,-0.9315227003683493,3.5781918154453694,1.4672015386683075,2.8512334475685144,-1.376299696087532,1.4405132806332415,-0.7873790745160097,0
-4.016789246828959,-0.8548436069255039,-0.017196673162960363,-3.003447525674285,-3.6528334959178688,-1.6297522694787816,-4.901100432758543,0.526077328463385,-2.507067637152229,4.814606192429013,-0.854196345533624,0.5511927940004622,-1.2188230849620767,4.264581058919921,-0.15235591380232705,3.3315763913050542,13.053705775123682,-0.49310718220765426,-3.1101441529910376,-9.735577483414811,2.1024759308743786,2.0978894446811784,-2.146838787974802,-0.5603266641653943,2.7682743494704214,0.1286539925126583,-2.317480128091486,3.3936901349110844,-1.8963944108364659,0.80690181385548,-0.34722684257663905,1
-1.8847539804886264,4.182652183571786,4.712341894109456,-0.3966562007996546,-1.4154317317644793,-1.278460915835493,-2.6412416577942324,0.26249911850798213,-1.545027068228325,-2.7283794583781154,-2.7174007948107595,5.2787836240671915,3.1522925260819186,-2.6615164836518814,4.32530023728264,-2.3502680792353523,3.218808688923145,-6.80096320848182,-2.2047225681351543,-13.645842489341463,0.8842818682869423,0.8002076821897659,5.190128714660511,1.0484803112831214,0.23202739889605706,0.03278838554488528,-2.02297530659151,-0.5824075210785333,2.57519051066999,-1.191060105332284,-0.019363447080891886,0
3.5153511520413856,-2.114184713889631,0.8621535989036433,0.7559701520494058,7.363059174565423,-1.3302990732442632,-0.4477071864085176,-3.015140435928906,-0.7713944264815679,1.1560874522726174,0.3836431611028708,-1.01221794501323,-0.6038406660740828,2.698170673992637,0.11453279813481565,-0.719174246045482,-1.0412128441307813,-1.3459161640444046,-3.8640769485473596,-6.902286200409504,-0.9579203342221656,1.0469090227979054,0.4890113282158469,1.0762357867884744,-1.5374645712702553,-2.2785740084133055,-2.0919560404242583,-2.127617292297968,-2.9662757249432694,-1.7917735768631058,-0.6505817615212167,0
-6.3610725386233655,2.1354686724777965,5.392094208224125,-3.2139207838586774,-0.03647601336259498,1.594748246704978,-4.1873446973743444,5.22661608713018,-5.024078530367451,-4.506440894513387,2.220441966950024,-1.925200861116751,8.326054152492862,13.271954678973032,4.520566589145583,2.2574067921998644,7.670285694301834,0.24342505507759982,5.134322028257539,-9.018573441662562,3.7807162886725925,-1.7838965423314088,-2.4061361043752774,8.88037528262504,-2.0274517879416543,-2.90489065600101,6.8275073790881775,-1.0909855191737705,-1.6945562889819878,2.8404386631154717,0.11293230899633942,0
-2.8697486437885225,1.7372700893635125,2.8752078843699893,3.11551057450853,-12.21968540904286,2.126706646042943,0.3661699350387657,1.772324967443746,2.2095645011038867,0.1631262090126755,1.0097527420269976,1.5873292349892787,3.5475951141982867,3.45548586681891,8.680013783828636,1.2159631344958401,5.906228297933361,0.10809347017867843,4.007503567447633,-2.3805396997501878,-1.3500475855869711,-1.7640353666087267,8.138324872023963,2.1739370493938672,3.4752975975711493,-2.653086738874368,-1.7491385531993209,0.7293631688210207,0.776986377855822,1.844274594275671,-0.37523653006368984,0
-0.5577815219057712,-0.8952933783506237,-0.9608599163107355,7.392984863596822,1.9535782221198423,-2.586519558012119,-0.31270891012411783,0.3023128376524279,0.5055344833973514,-4.833817657550375,8.774684463610622,1.1620123308011325,0.7660486402871695,-14.681864537803198,-1.9620292706553075,0.8994747184447759,14.555553474604727,3.003130345188074,-1.4511127138209836,3.799639119964107,5.747845772341319,4.715116989764399,-2.7676641252522893,-4.056246338778449,-2.264942986500289,2.8867304693158715,-0.8777951123253747,1.9354866926896572,3.7420263038121,-8.648738513896733,-0.2206830758940699,0
3.463992986359215,0.37996958971757144,-6.338403561521335,-2.089091819046753,-14.118703480131249,0.5206691539775286,1.0670211735403692,0.6870589022716631,1.4189820102070512,-0.40916110901924835,7.417394638329448,-1.2676110553920579,-4.106647011787732,4.349777925371738,3.4201865371491103,5.464305763233846,-2.0852432097490325,-3.164408963080626,4.978940835912197,-7.88595274709593,-4.2797848498236135,-0.11522106949584632,1.7521634107940445,-3.1767008577562477,-0.6152581995351853,3.920428110897758,1.7999337124874204,2.4182130631366916,0.04276624642497018,0.46200302853762176,-0.37573670305453016,0
-3.964604426915577,0.2351005668319086,4.33424803904023,1.7924028299794685,-4.359964769016733,-0.7974734751853716,-0.7126342195294213,-0.7431414416543014,1.2980163660613229,-1.0449640055300442,-7.641429237449441,-1.4324815113997351,3.7787450179579896,3.122475691513966,0.23747699577573045,3.018762765126949,4.600007500837505,-1.7505658865962843,-1.396030031635264,-6.345219833331235,6.106666677751333,-1.477660270013233,1.0641142597166016,1.549140335696561,-0.8693286365199242,4.342870898057394,1.5738077938624526,1.6125622024334,-2.629769126765714,-2.9131670120035835,0.851687816467306,0
-1.433878517976378,0.38446386477403993,0.0047126889453581455,0.20590717467286745,-22.108532823587947,1.1987723140093722,-0.993103628462908,0.8606914310053594,0.4453289914305323,-2.5453215809643375,0.46741858773626294,-1.5127503024440978,3.938652597414534,10.161406994236778,-0.9826190022371135,10.976481937735924,4.963052684938091,-6.405672784478427,4.668214945088215,-18.592419677971122,-2.417209585995259,-2.698936432699317,5.618411711870707,1.2954261794785493,3.0552791326340154,3.3017009544410643,3.1130407411868015,1.003323343076602,-7.067038535249072,-0.3137028959817536,-0.08163498444049609,0
-4.025674540967341,3.5797123034073293,2.340650780174098,1.9457070356058839,-6.3585855350573866,-1.3833466923940536,1.3132274513529643,2.9208542158393307,-4.562166080497556,-2.700766650531783,5.52647338605411,3.312551666153566,-1.2869714100518301,-2.933260748444182,3.417135662527545,0.778582688491048,0.6524391596545982,1.3523699908307207,1.9187043417707963,-0.3406614640660879,0.03618091310045923,1.311148666620592,-0.6037056896366584,-1.80553911677289,-1.4182222115191412,2.0345953475069516,-1.744249969819441,-1.1976080806223102,1.9727595255168038,4.498225175613605,-0.6038155868776586,0
-2.8260336640301684,2.030504505760594,0.2638669798767328,-0.6380116083148206,-3.789063259873357,-1.9463500730902306,-3.1546779547622608,4.218993743943477,-1.4959551121070491,-0.3193462763321735,-2.5436005117702307,0.9294508260575185,-1.9825839573194277,-4.019586655618579,-0.992061066872465,-2.6700638350980226,6.7908851908732455,-1.012735186625684,2.1749009449670567,-7.323284087499168,7.6151608884900055,-0.446215142719865,2.858149314602022,-2.879491506248846,4.293250802622824,3.139139717728791,-2.3826225457632377,-2.6836406424461456,2.7658989975855475,-1.7197819263733733,0.3365096359019063,0
0.03887245891457458,2.0360912311809773,-2.4921531108210413,-0.7434984020485716,-6.8357846196023075,-0.40798393879278094,7.676959814689069,-6.612701252264066,-0.2743096175876861,-0.36985158658331785,8.079266367891906,1.9129410469462096,0.38832963319936,-19.268438792682197,-0.6663704465213021,0.03487951140841272,-13.51923144692397,-1.5057742881064498,-0.4953215633417758,11.802520657083443,-1.202744220181715,3.4820477999397452,1.312664808095204,-1.9294593302079095,-2.624093820001714,-1.8780406201231896,0.6835745676752689,2.315677722851575,5.0207600326487904,0.9247648289993884,-0.6855938708800303,0
-1.2636811493638744,-2.1986547659323237,0.3993220197317143,-0.8196541913746968,5.413966173589942,-1.7043817359400735,-2.408528855022939,0.35219852235430293,2.7005338821229943,0.9828887742519046,8.083983011785278,-5.669594043472053,0.5071745816688029,5.3159762700746995,1.1661594957452825,1.766194628682056,6.5136562500099355,-0.32769991720097463,-1.1393930988742016,-16.02716462717608,0.8226560988957979,1.4565452930550908,2.5964028720778645,-1.4649514396891823,4.077345925395972,-0.17822580321349646,-1.4615546300242763,-4.479441856586198,-2.106474762361917,-1.6574013656209012,0.029653506021447153,0
-1.2203102740029794,-3.8483337218825318,2.5179296626261287,1.781980130624581,7.610203607089738,-2.0493732912636844,-1.2343119542082575,-6.054888181922217,0.3099779493516599,3.0219968021773465,-2.3715557069416002,-2.9805578550569685,2.5936718038990207,-5.272671719356142,1.7587038090637659,-1.6611985828357725,1.7704724348356162,-2.038892871193776,-3.462832800753789,-9.384014347466525,-0.4780606978232742,-1.8309415805371076,1.7885077920824934,1.3575927017067653,1.1529198503279487,-2.2951953420077076,-3.041439171542174,-2.901352583898282,-2.0912009629890376,-4.709018541696865,-1.0549716246155136,0
3.3385900392401338,0.5195832497595336,-2.630846500487901,-0.6850778213572745,3.094549179356019,0.8915174016524658,4.213692003593555,3.072614833510986,-2.253551279590527,-2.6086025676677114,1.043838117806155,6.338547398686902,-4.125769980563396,-6.705053045883142,-3.3923973361405437,-3.8466346878537143,-2.449564687193442,-0.20539345702664547,-4.831540597916989,10.201719613078764,2.6134397777827116,-1.5375569184370692,-2.5514009688650745,-1.0293937214200601,-2.9841109168771895,-0.14254948988487237,2.4257251372669533,-0.3009945743530724,8.417426021801905,-1.01980527951276,-0.739112380899931,0
-2.7378130870806068,1.9239297133196798,2.4292086513604603,3.973076772651263,-11.330669026278521,-4.694327378714295,1.640378841603006,-2.3719859200674023,-7.73395413630216,0.680638814488375,-2.726190034627944,1.1995902703247958,-0.2023591098393337,-11.087105306706484,1.510219005134772,-0.20434593877854534,4.76944439507651,0.06495452428560033,1.7483114162509514,-0.5409530269523872,-1.5117811517037223,-4.583215869287821,0.4684802993652437,-0.5348035201872944,0.6609067879893911,3.7751712994967486,-5.749392651217049,-1.3115540977656355,2.892765981594116,1.0698059083646767,0.023651430131364774,0
-4.86330273221382,0.38619830767844787,8.329724149231383,-0.14214633571140045,-1.3327564049376235,-1.1725683670121088,0.8862573008649997,-3.1573475482843065,0.8114379727709966,6.35394120915807,-5.673634395372834,0.5817223812596526,1.6801272264916107,-7.15601388789867,3.9598754517813495,0.11596034568723601,-9.720335866625437,-2.159924586566963,4.647938454792402,4.2204295409214545,-2.9683789018341207,0.22137827110449848,-0.9544543220080071,-0.09099211250357464,4.120567560679429,-1.175399912796548,-0.7844510683900527,-1.4171727324657424,-0.5425796266193517,0.7005950568410491,0.29449510467132983,0
0.6129795015066741,-0.5044320401666224,-7.333841886627384,2.8055534411019867,-1.3036862391715096,0.9197622025853658,1.385755094705291,-0.1687962255405785,1.3916113736345619,2.3742014342704127,0.2533914494736493,-2.270461997431847,-4.1210505446559225,-8.934184041423693,-2.2496721542858227,-2.9368842413248615,-1.4320335092846994,0.8910181164599464,-0.5403784181161917,6.83059107822144,-4.385530044648696,-0.20711830898234496,-2.0912321171876602,-3.4502638968887194,2.67156509918117,0.037478146486279895,1.788148451187043,-0.1692793799311112,0.4387881062221639,-2.734784656800797,0.010897018864939875,0
10.030348843576899,-3.851544500830923,-2.2208782282211272,0.48341777799239327,-12.69578244779119,5.9318101155635246,1.2271452673306287,1.378091839762954,1.0103477200525093,-0.24693547906498148,-3.1045451309259042,1.6443649344936377,-1.2046514311449072,2.3835761374989586,-4.265480016928661,1.1957247132349387,1.7977185355567578,-6.6453146817965,0.20882337837034048,-8.054012148796279,0.09171882687169974,1.5026195239469016,5.108066827757585,-1.0161809385158402,9.60896561888897,2.1955849041071502,0.19936973243394318,-2.1958209265481736,-1.832535718860891,-5.504690319932525,-0.13265262950619586,0
-1.5220592987022168,-6.811546625988044,-2.517230284275942,1.517272893378188,-9.05814967527154,-5.738943508919306,5.582371135504366,-2.911811423881143,-0.9592679310142661,5.461000619617897,2.8607502300287377,-1.070752086397235,-0.8041565233222163,-13.163586085803527,-2.18950263251313,0.046286141387476776,-7.49817500560856,-0.8204543437549706,-0.89777386095153,9.642695083725691,-0.1545907545548031,1.810726572203748,-3.347967351809098,-0.46883641124221787,-0.6942594582517427,4.801276402989971,4.038299896914545,1.0240257046821601,2.8288375995190123,-4.086820269426586,-0.2254347193070519,0
0.37736052958255084,-6.321837247694506,-0.6543413115888812,-7.92362931814218,17.679743803037688,5.498721348285606,-2.804497322840584,-4.425386692456253,3.388263275052876,6.075382414130954,0.7560495220456643,0.17267568277873058,3.199906096770537,-4.412039536195441,-4.245876790862452,-0.32655471421199667,-10.832742030303177,0.2369924671362813,-0.28626496348967156,-1.8358700340473657,1.8195541206728634,1.5064700338501937,-0.2843213613565616,-0.3219506212308086,3.045132238126129,-6.495565820747932,1.114240199261953,-3.250733277287493,-2.9196500281805964,-5.529631747102466,-0.8143884160213803,0
-1.4505012440760052,1.6355256946147143,-0.9961621154613742,-2.9943918435306642,-7.494886562608512,-0.5437757104871757,-0.3460271623259238,2.946069372732823,0.741530056262182,-2.515809635441381,-0.22597286921644436,1.7552408525978815,1.0241807442138025,8.625734090416596,3.659565937379784,1.463453541019554,2.6879498494118375,-4.134550159893697,-0.2818141632282325,-10.688775360433306,1.5889727462278134,0.08734627957123364,0.4416705470353859,3.44399018049256,0.12342568672316356,1.3085941293923378,4.369026325363997,2.226165547977267,-4.838803512296626,-1.9949036608121733,-0.4350072024690931,0
-1.3483903103831447,1.2761276388003278,0.22579019964922664,1.6363067095974309,3.1507046630034017,0.8262823488022673,-5.402254044718662,1.5388926561895562,-1.6678022572231836,-3.6487103008591646,1.0668446754203977,-1.5951211682147965,2.903756462132969,8.205824552741799,2.275951998941239,0.999420346205827,10.263890596911954,3.5847129664480093,2.5029010748341745,-7.786211835906839,4.490385387189583,1.5955790840694024,2.9458825074046393,1.018880290145586,1.3470853086236458,-2.8123282320776593,1.4351649733217116,-1.538218269434873,-3.268908233501266,-1.5856202657106122,-0.30521231134606275,0
0.5403346255361599,-2.5302732532270285,2.1915601613408207,3.8883383368829154,-7.418137228107611,1.2424090210615426,1.5894622201841015,-4.418190390339712,-0.3934805629701405,1.0065946345171695,-3.0899959287176317,-1.1235124301959056,4.580513115180075,-7.521778382699594,0.24951288721537934,2.129547172578626,6.212389589710839,-1.8498270947948934,-1.577714480275734,-1.4634358483090721,0.5693538454761289,-1.8298414200602215,1.0595805283099513,0.5570814220255507,0.9043229462007997,2.2850690489686922,-3.7963363352585215,3.206219232103134,-2.4966017434952263,-4.157133318906575,0.45380020225393175,0
